image_name,run_length,value,huffman_code,code_length
0005.jpg,0,81,11110110101,11
0005.jpg,0,82,11111000011,11
0005.jpg,0,83,11111110100,11
0005.jpg,0,84,11111010100,11
0005.jpg,0,88,00011111111,11
0005.jpg,0,89,01011010110,11
0005.jpg,0,90,11001010010,11
0005.jpg,0,91,01011010001,11
0005.jpg,0,92,01011010111,11
0005.jpg,0,93,01000000001,11
0005.jpg,0,94,00100000100,11
0005.jpg,0,96,00010111100,11
0005.jpg,0,97,11001000010,11
0005.jpg,0,98,11001011100,11
0005.jpg,0,99,01011010011,11
0005.jpg,0,100,11001001101,11
0005.jpg,0,101,11100101111,11
0005.jpg,0,102,11110111111,11
0005.jpg,0,103,11110011000,11
0005.jpg,0,104,11001010011,11
0005.jpg,1,3,11101000101,11
0005.jpg,2,-2,01010101101,11
0005.jpg,2,2,00011111110,11
0005.jpg,3,-6,10111011011,11
0005.jpg,3,-5,11100011010,11
0005.jpg,3,5,11001001100,11
0005.jpg,3,6,01010101100,11
0005.jpg,4,-7,01011011000,11
0005.jpg,4,-6,11101001110,11
0005.jpg,4,7,11011101100,11
0005.jpg,5,-8,00100101001,11
0005.jpg,5,-7,01010101000,11
0005.jpg,5,-6,11110000000,11
0005.jpg,5,6,11110111100,11
0005.jpg,5,7,00100000101,11
0005.jpg,6,-9,01000010001,11
0005.jpg,6,-8,01010101110,11
0005.jpg,6,-7,11101001101,11
0005.jpg,6,-6,11111000010,11
0005.jpg,6,6,11111011110,11
0005.jpg,6,7,01011010000,11
0005.jpg,7,-7,00100000110,11
0005.jpg,7,-6,11001011101,11
0005.jpg,7,6,11010000111,11
0005.jpg,12,1,01000001101,11
0005.jpg,13,1,11110010000,11
0005.jpg,0,-16,001001010001,12
0005.jpg,0,95,111010011110,12
0005.jpg,0,105,111100100100,12
0005.jpg,0,106,111100000100,12
0005.jpg,0,108,110100011100,12
0005.jpg,0,109,111000011000,12
0005.jpg,1,-4,110010000111,12
0005.jpg,1,4,111100000110,12
0005.jpg,2,-3,101110110101,12
0005.jpg,2,3,110111011010,12
0005.jpg,3,-9,110100011101,12
0005.jpg,3,-8,110100001101,12
0005.jpg,3,-7,111100000010,12
0005.jpg,3,7,111101111100,12
0005.jpg,3,8,110111011011,12
0005.jpg,3,9,010110100100,12
0005.jpg,4,-11,010000000100,12
0005.jpg,4,-9,111001011100,12
0005.jpg,4,-8,111110100011,12
0005.jpg,4,8,111100000111,12
0005.jpg,4,9,111000011001,12
0005.jpg,4,10,110010000110,12
0005.jpg,5,-11,001000001110,12
0005.jpg,5,-10,010000000000,12
0005.jpg,5,-9,111101110100,12
0005.jpg,5,8,111111101100,12
0005.jpg,5,9,001000001111,12
0005.jpg,5,10,111100100101,12
0005.jpg,5,12,010000100001,12
0005.jpg,5,13,000101111010,12
0005.jpg,6,-11,001001010000,12
0005.jpg,6,-10,010000000001,12
0005.jpg,6,8,111100000011,12
0005.jpg,6,9,111111101101,12
0005.jpg,6,10,000101111011,12
0005.jpg,6,11,010110100101,12
0005.jpg,6,12,000111100000,12
0005.jpg,7,-9,111011000111,12
0005.jpg,7,-8,010101011111,12
0005.jpg,7,7,111010011111,12
0005.jpg,9,-1,110100001100,12
0005.jpg,9,1,000111100001,12
0005.jpg,12,-1,111110100010,12
0005.jpg,0,-20,0100000001100,13
0005.jpg,0,-19,1100100111001,13
0005.jpg,0,-18,1110100011001,13
0005.jpg,0,-17,1111111011100,13
0005.jpg,0,107,1111111011110,13
0005.jpg,0,110,1111011010001,13
0005.jpg,0,111,1101000111111,13
0005.jpg,1,-5,1101000111100,13
0005.jpg,1,5,0100000100010,13
0005.jpg,2,-10,0001111000100,13
0005.jpg,2,-8,1101000111101,13
0005.jpg,2,-7,1100100111010,13
0005.jpg,2,-6,1111000001010,13
0005.jpg,2,-5,1110000110100,13
0005.jpg,2,-4,1111001100111,13
0005.jpg,2,4,1111101100001,13
0005.jpg,2,5,1110110001101,13
0005.jpg,2,6,0100000001101,13
0005.jpg,2,7,0100000001010,13
0005.jpg,3,-13,0001111000101,13
0005.jpg,3,-12,1111000001011,13
0005.jpg,3,-11,1111001100101,13
0005.jpg,3,-10,1111001100100,13
0005.jpg,3,10,0101010100110,13
0005.jpg,3,11,1111011101011,13
0005.jpg,3,12,0001111000110,13
0005.jpg,3,13,0101101100100,13
0005.jpg,4,-15,1110000110110,13
0005.jpg,4,-13,0101010100101,13
0005.jpg,4,-12,1100100111000,13
0005.jpg,4,-10,1111101100000,13
0005.jpg,4,11,1111011010000,13
0005.jpg,4,12,1110100011000,13
0005.jpg,4,13,1111101100011,13
0005.jpg,4,14,1110010111011,13
0005.jpg,5,-16,0100000001111,13
0005.jpg,5,-15,0101101100101,13
0005.jpg,5,-14,1110100011010,13
0005.jpg,5,-13,0100000001110,13
0005.jpg,5,-12,1110000110101,13
0005.jpg,5,11,1111101100100,13
0005.jpg,5,15,0101010100100,13
0005.jpg,5,16,0100000001011,13
0005.jpg,6,-18,0101101100111,13
0005.jpg,6,-15,0100000100100,13
0005.jpg,6,-14,1100100111011,13
0005.jpg,6,-13,0100000100001,13
0005.jpg,6,-12,1101000111110,13
0005.jpg,6,13,1111111011101,13
0005.jpg,6,15,0100000100000,13
0005.jpg,7,-15,0100000100011,13
0005.jpg,7,-11,1110010111010,13
0005.jpg,7,-10,1111101100010,13
0005.jpg,7,8,1110000110111,13
0005.jpg,7,9,1111001100110,13
0005.jpg,7,10,1100100111101,13
0005.jpg,7,11,1101110010000,13
0005.jpg,7,12,1100100111100,13
0005.jpg,8,-2,0101101100110,13
0005.jpg,8,2,1111011111010,13
0005.jpg,15,-2,0101010111101,13
0005.jpg,15,2,0101010111100,13
0005.jpg,16,-1,1110100011011,13
0005.jpg,23,-1,0101010100111,13
0005.jpg,23,1,1100100111110,13
0005.jpg,0,-29,01000010000000,14
0005.jpg,0,-24,11111011001101,14
0005.jpg,0,-23,00011110001111,14
0005.jpg,0,-22,11011100101101,14
0005.jpg,0,-21,01000001001110,14
0005.jpg,0,112,01000001100011,14
0005.jpg,0,113,11110110100100,14
0005.jpg,0,114,01011011010110,14
0005.jpg,0,115,01011011011100,14
0005.jpg,0,117,11011100101000,14
0005.jpg,0,118,01011011011000,14
0005.jpg,0,119,01011011011101,14
0005.jpg,0,120,11011100100011,14
0005.jpg,0,121,11101000111011,14
0005.jpg,0,122,01000001100010,14
0005.jpg,0,124,01000001100001,14
0005.jpg,0,125,01000001001101,14
0005.jpg,1,-7,01011011010011,14
0005.jpg,1,-6,11110110100110,14
0005.jpg,1,7,11101000111010,14
0005.jpg,2,-13,11101000111001,14
0005.jpg,2,-9,01011011011111,14
0005.jpg,2,9,01011011011011,14
0005.jpg,2,13,01000001001111,14
0005.jpg,3,-19,01000001100100,14
0005.jpg,3,-18,01011011100011,14
0005.jpg,3,-17,01000001100110,14
0005.jpg,3,-16,11011100100111,14
0005.jpg,3,-15,01011011010100,14
0005.jpg,3,-14,11110111110111,14
0005.jpg,3,14,11101000111000,14
0005.jpg,3,15,01011011011010,14
0005.jpg,3,16,11011100100110,14
0005.jpg,3,17,01011011010010,14
0005.jpg,3,19,01000001001100,14
0005.jpg,4,-19,11011100101100,14
0005.jpg,4,-17,11011100101001,14
0005.jpg,4,-16,01011011100010,14
0005.jpg,4,-14,11110111010101,14
0005.jpg,4,15,01011011100000,14
0005.jpg,4,16,11110111010100,14
0005.jpg,4,17,11110110100111,14
0005.jpg,4,21,01000001100000,14
0005.jpg,5,-19,01011011010000,14
0005.jpg,5,-17,11001001111111,14
0005.jpg,5,14,11111110111111,14
0005.jpg,5,17,01011011100100,14
0005.jpg,5,18,01011011100001,14
0005.jpg,5,19,11011100100101,14
0005.jpg,5,21,01000001001011,14
0005.jpg,6,-21,01011011011110,14
0005.jpg,6,-20,11011100100100,14
0005.jpg,6,-19,11101000111111,14
0005.jpg,6,-17,01011011011001,14
0005.jpg,6,-16,11011100101010,14
0005.jpg,6,14,11110110100101,14
0005.jpg,6,16,11101000111100,14
0005.jpg,6,18,11111011001100,14
0005.jpg,6,19,11101000111101,14
0005.jpg,6,20,01011011010101,14
0005.jpg,6,22,01000010000010,14
0005.jpg,7,-19,11011100101110,14
0005.jpg,7,-16,01011011100101,14
0005.jpg,7,-14,11011100101111,14
0005.jpg,7,-13,11111011001011,14
0005.jpg,7,-12,11101001100001,14
0005.jpg,7,13,11011100101011,14
0005.jpg,7,14,01011011010111,14
0005.jpg,7,16,01011011100110,14
0005.jpg,7,17,11101000111110,14
0005.jpg,7,20,01000010000011,14
0005.jpg,7,21,01011011100111,14
0005.jpg,10,-1,01000001001010,14
0005.jpg,11,-1,01011011010001,14
0005.jpg,11,1,11011100100010,14
0005.jpg,13,-2,01000001100111,14
0005.jpg,14,2,11101001100000,14
0005.jpg,15,-3,01000010000001,14
0005.jpg,15,3,01000001100101,14
0005.jpg,16,1,11111011001010,14
0005.jpg,0,-38,010110111011100,15
0005.jpg,0,-31,010110111010001,15
0005.jpg,0,-30,111110110101010,15
0005.jpg,0,-28,010110111010000,15
0005.jpg,0,-27,010110111100010,15
0005.jpg,0,-25,111010011001000,15
0005.jpg,0,116,111010011001100,15
0005.jpg,0,123,010110111011011,15
0005.jpg,1,-11,010110111011111,15
0005.jpg,1,-9,010110111010010,15
0005.jpg,1,6,010110111010100,15
0005.jpg,2,-15,010110111100011,15
0005.jpg,2,-12,111110110011110,15
0005.jpg,2,-11,111010011000100,15
0005.jpg,2,10,111010011001010,15
0005.jpg,2,11,111110110011100,15
0005.jpg,2,12,010110111100001,15
0005.jpg,2,14,111101111101101,15
0005.jpg,3,-34,010110111101110,15
0005.jpg,3,-23,010110111011001,15
0005.jpg,3,18,111110110101000,15
0005.jpg,3,20,010110111010101,15
0005.jpg,3,21,010110111010111,15
0005.jpg,3,23,111110110100101,15
0005.jpg,3,27,010110111011010,15
0005.jpg,4,-29,010110111100100,15
0005.jpg,4,-26,010110111101101,15
0005.jpg,4,-24,010110111101111,15
0005.jpg,4,-23,010110111101100,15
0005.jpg,4,-22,111110110011111,15
0005.jpg,4,-20,111010011000101,15
0005.jpg,4,-18,111110110100011,15
0005.jpg,4,22,111010011000110,15
0005.jpg,4,23,010110111101001,15
0005.jpg,4,24,111010011000111,15
0005.jpg,5,-27,010110111100111,15
0005.jpg,5,-26,111011000110000,15
0005.jpg,5,-25,010110111101011,15
0005.jpg,5,-24,010110111100110,15
0005.jpg,5,-23,010110111110000,15
0005.jpg,5,-22,111011000110001,15
0005.jpg,5,-20,010110111100101,15
0005.jpg,5,-18,111110110101101,15
0005.jpg,5,20,111110110100001,15
0005.jpg,5,22,111110110100010,15
0005.jpg,5,23,010110111100000,15
0005.jpg,5,25,111010011001001,15
0005.jpg,5,26,010110111011000,15
0005.jpg,6,-29,010110111101000,15
0005.jpg,6,-26,111010011001110,15
0005.jpg,6,-25,010110111010110,15
0005.jpg,6,-23,111110110101110,15
0005.jpg,6,-22,010110111011110,15
0005.jpg,6,17,111110110101100,15
0005.jpg,6,21,111110110100000,15
0005.jpg,6,23,111110110100110,15
0005.jpg,6,26,010110111101010,15
0005.jpg,6,30,111010011001111,15
0005.jpg,7,-31,010110111110011,15
0005.jpg,7,-25,000111100011100,15
0005.jpg,7,-24,010110111110001,15
0005.jpg,7,-23,000111100011101,15
0005.jpg,7,-20,111011000110010,15
0005.jpg,7,-18,111110110100111,15
0005.jpg,7,-17,111101111101100,15
0005.jpg,7,15,010110111011101,15
0005.jpg,7,18,010110111010011,15
0005.jpg,7,19,111011000110011,15
0005.jpg,8,3,111110110011101,15
0005.jpg,13,2,111110110101111,15
0005.jpg,14,-3,111010011001011,15
0005.jpg,14,-2,111110110101001,15
0005.jpg,15,4,010110111110010,15
0005.jpg,21,-1,111110110100100,15
0005.jpg,21,1,111110110101011,15
0005.jpg,22,-1,111010011001101,15
0005.jpg,0,-45,0101110010000001,16
0005.jpg,0,-40,0101101111111001,16
0005.jpg,0,-37,0101101111110110,16
0005.jpg,0,-36,0101110010000100,16
0005.jpg,0,-35,0101101111111111,16
0005.jpg,0,-34,0101101111110101,16
0005.jpg,0,-33,1111101101101101,16
0005.jpg,0,-32,0101101111101010,16
0005.jpg,0,-26,0101110010000011,16
0005.jpg,1,-12,0101110010000000,16
0005.jpg,1,-10,1111101101110011,16
0005.jpg,1,-8,1111101101100110,16
0005.jpg,1,8,1111101101100010,16
0005.jpg,1,9,0101101111111011,16
0005.jpg,1,10,1111101101101001,16
0005.jpg,1,11,1111101101100101,16
0005.jpg,2,-29,0101101111101011,16
0005.jpg,2,-23,0101101111111000,16
0005.jpg,2,-17,0101101111101000,16
0005.jpg,2,-14,0101101111101001,16
0005.jpg,2,8,0101101111111100,16
0005.jpg,2,15,0101101111111101,16
0005.jpg,2,18,1111101101101011,16
0005.jpg,2,20,0101101111111110,16
0005.jpg,2,24,0101101111110001,16
0005.jpg,2,28,0101101111101110,16
0005.jpg,3,-28,0101110010001101,16
0005.jpg,3,-26,0101101111101100,16
0005.jpg,3,-25,1111101101110101,16
0005.jpg,3,-24,1111101101111110,16
0005.jpg,3,-22,1111101101100001,16
0005.jpg,3,-20,1111101101100011,16
0005.jpg,3,22,1111101101100111,16
0005.jpg,3,24,0101101111110111,16
0005.jpg,3,25,1111101101110001,16
0005.jpg,3,26,0101101111101101,16
0005.jpg,3,30,0101101111110011,16
0005.jpg,3,31,0101101111110000,16
0005.jpg,3,38,0101110010001011,16
0005.jpg,4,-42,0101110010011011,16
0005.jpg,4,-34,0101110010001100,16
0005.jpg,4,-32,0101110010010001,16
0005.jpg,4,-31,0101110010001010,16
0005.jpg,4,-30,1111101101111000,16
0005.jpg,4,-27,1111101101111101,16
0005.jpg,4,-25,1111111011111000,16
0005.jpg,4,-21,0101101111110100,16
0005.jpg,4,18,1111101101111011,16
0005.jpg,4,19,1111101101111010,16
0005.jpg,4,20,0101101111111010,16
0005.jpg,4,25,1111101101100100,16
0005.jpg,4,26,1111101101101010,16
0005.jpg,4,27,1111101101110010,16
0005.jpg,4,38,1111101101101111,16
0005.jpg,5,-40,1111101101110111,16
0005.jpg,5,-37,1111111011111010,16
0005.jpg,5,-36,0101110010001001,16
0005.jpg,5,-34,1111101101110100,16
0005.jpg,5,-33,0101110010010101,16
0005.jpg,5,-31,0101110010001111,16
0005.jpg,5,-30,1111101101111111,16
0005.jpg,5,-29,0101110010000101,16
0005.jpg,5,27,0101110010010110,16
0005.jpg,5,29,0101110010010000,16
0005.jpg,6,-39,0101110010011000,16
0005.jpg,6,-38,0101110010010010,16
0005.jpg,6,-37,0101110010010100,16
0005.jpg,6,-34,0101110010011001,16
0005.jpg,6,-33,1111101101111100,16
0005.jpg,6,-32,1111101101110110,16
0005.jpg,6,-30,0101110010010111,16
0005.jpg,6,-27,0101110010001110,16
0005.jpg,6,-24,1111101101101100,16
0005.jpg,6,24,1111111011111011,16
0005.jpg,6,25,0101110010001000,16
0005.jpg,6,28,0101110010010011,16
0005.jpg,6,29,1111101101111001,16
0005.jpg,6,32,0101110010000111,16
0005.jpg,6,45,0101110010000110,16
0005.jpg,7,-35,0101110010011100,16
0005.jpg,7,-34,0101110010011101,16
0005.jpg,7,-22,0101110010011010,16
0005.jpg,10,1,1111101101101000,16
0005.jpg,11,-2,1111101101100000,16
0005.jpg,11,2,1111101101110000,16
0005.jpg,12,2,0101101111101111,16
0005.jpg,13,4,1111101101101110,16
0005.jpg,14,3,1111111011111001,16
0005.jpg,20,-1,0101110010000010,16
0005.jpg,22,1,0101101111110010,16
0005.jpg,0,-47,01011100101010000,17
0005.jpg,0,-46,10111011010010100,17
0005.jpg,0,-42,10111011010000101,17
0005.jpg,0,126,01011100101000011,17
0005.jpg,1,-23,01011100101111110,17
0005.jpg,1,-14,01011100101110110,17
0005.jpg,1,-13,01011100101000010,17
0005.jpg,1,14,01011100101111111,17
0005.jpg,1,15,10111011010010101,17
0005.jpg,1,18,01011100101111000,17
0005.jpg,1,21,01011100101001000,17
0005.jpg,1,23,01011100100111111,17
0005.jpg,2,-27,01011100101000110,17
0005.jpg,2,-24,01011100101101100,17
0005.jpg,2,-22,01011100101001100,17
0005.jpg,2,-19,01011100100111100,17
0005.jpg,2,-16,01011100101000100,17
0005.jpg,2,16,01011100101000000,17
0005.jpg,2,17,01011100101110111,17
0005.jpg,2,19,01011100101010110,17
0005.jpg,2,23,01011100101111010,17
0005.jpg,2,25,01011100101000001,17
0005.jpg,2,31,01011100101110010,17
0005.jpg,3,-39,01011100101110000,17
0005.jpg,3,-31,01011100101001010,17
0005.jpg,3,-30,10111011010000100,17
0005.jpg,3,-29,01011100101001001,17
0005.jpg,3,-21,01011100101101101,17
0005.jpg,3,28,01011100101110001,17
0005.jpg,3,29,01011100101000101,17
0005.jpg,3,33,01011100101101011,17
0005.jpg,3,35,01011100101101110,17
0005.jpg,4,-41,10111011010011101,17
0005.jpg,4,-40,01011100101011001,17
0005.jpg,4,-36,01011100101011010,17
0005.jpg,4,-33,01011100101110100,17
0005.jpg,4,-28,01011100101110101,17
0005.jpg,4,32,01011100101001101,17
0005.jpg,4,33,01011100101010101,17
0005.jpg,4,34,10111011010000111,17
0005.jpg,4,36,01011100101001011,17
0005.jpg,4,48,01011100101010010,17
0005.jpg,5,-44,10111011010011011,17
0005.jpg,5,-43,10111011010011100,17
0005.jpg,5,-39,11001001111110001,17
0005.jpg,5,-32,10111011010000010,17
0005.jpg,5,-28,10111011010001100,17
0005.jpg,5,-21,11001001111110111,17
0005.jpg,5,24,01011100101101111,17
0005.jpg,5,28,01011100101111011,17
0005.jpg,5,30,10111011010011000,17
0005.jpg,5,31,01011100101100111,17
0005.jpg,5,33,10111011010000000,17
0005.jpg,5,34,01011100101001110,17
0005.jpg,5,35,01011100101011111,17
0005.jpg,5,40,01011100101100010,17
0005.jpg,5,43,01011100101100011,17
0005.jpg,5,47,01011100101010100,17
0005.jpg,6,-45,01011100101011101,17
0005.jpg,6,-42,10111011010011001,17
0005.jpg,6,-40,10111011010000011,17
0005.jpg,6,-36,01011100101111101,17
0005.jpg,6,-31,10111011010001010,17
0005.jpg,6,-28,10111011010001001,17
0005.jpg,6,31,10111011010010111,17
0005.jpg,6,35,10111011010000110,17
0005.jpg,6,36,01011100101100001,17
0005.jpg,6,37,01011100101100110,17
0005.jpg,6,43,01011100101100101,17
0005.jpg,6,53,01011100101010011,17
0005.jpg,7,-42,10111011010011010,17
0005.jpg,7,-39,11001001111110000,17
0005.jpg,7,-38,10111011010011111,17
0005.jpg,7,-37,10111011010011110,17
0005.jpg,7,-30,11001001111110011,17
0005.jpg,7,-29,11001001111110010,17
0005.jpg,7,-28,01011100101100000,17
0005.jpg,7,-26,10111011010000001,17
0005.jpg,7,22,01011100101011110,17
0005.jpg,7,23,11001001111110110,17
0005.jpg,7,31,01011100101101001,17
0005.jpg,7,33,01011100101101000,17
0005.jpg,7,45,01011100101100100,17
0005.jpg,9,-2,11001001111110100,17
0005.jpg,9,2,01011100101011011,17
0005.jpg,12,-2,01011100101001111,17
0005.jpg,12,8,01011100101011000,17
0005.jpg,13,-4,10111011010001111,17
0005.jpg,13,-3,10111011010010011,17
0005.jpg,13,3,01011100101111001,17
0005.jpg,13,5,10111011010010010,17
0005.jpg,14,-11,01011100101101010,17
0005.jpg,15,-4,10111011010010000,17
0005.jpg,15,8,10111011010010110,17
0005.jpg,17,-1,10111011010001101,17
0005.jpg,17,1,01011100101110011,17
0005.jpg,18,1,01011100101010111,17
0005.jpg,19,-1,10111011010001000,17
0005.jpg,19,1,01011100101010001,17
0005.jpg,20,1,01011100101000111,17
0005.jpg,21,-2,01011100100111110,17
0005.jpg,23,2,01011100101111100,17
0005.jpg,24,-1,01011100100111101,17
0005.jpg,24,1,10111011010010001,17
0005.jpg,29,-1,10111011010001110,17
0005.jpg,30,-1,10111011010001011,17
0005.jpg,30,1,11001001111110101,17
0005.jpg,37,-1,01011100101011100,17
0006.jpg,0,-1,100,3
0006.jpg,0,1,011,3
0006.jpg,0,-2,0010,4
0006.jpg,0,2,0001,4
0006.jpg,0,-4,11001,5
0006.jpg,0,-3,11011,5
0006.jpg,0,3,10101,5
0006.jpg,7,-1,01001,5
0006.jpg,7,1,01000,5
0006.jpg,0,-5,111101,6
0006.jpg,0,4,010110,6
0006.jpg,1,-1,111010,6
0006.jpg,1,1,111000,6
0006.jpg,5,-1,000001,6
0006.jpg,5,1,001100,6
0006.jpg,6,-1,101110,6
0006.jpg,6,1,101001,6
0006.jpg,0,-6,1101001,7
0006.jpg,0,0,1110111,7
0006.jpg,0,5,1100001,7
0006.jpg,0,6,0011100,7
0006.jpg,4,-1,1010001,7
0006.jpg,4,1,1011000,7
0006.jpg,7,2,0000101,7
0006.jpg,0,-16,00001110,8
0006.jpg,0,-14,10110110,8
0006.jpg,0,-8,00110101,8
0006.jpg,0,-7,11110000,8
0006.jpg,0,7,11111011,8
0006.jpg,0,8,00110110,8
0006.jpg,0,13,00001111,8
0006.jpg,0,14,01010000,8
0006.jpg,0,15,11000110,8
0006.jpg,0,16,01010110,8
0006.jpg,2,-1,00111110,8
0006.jpg,2,1,00111100,8
0006.jpg,3,-1,10110010,8
0006.jpg,3,1,10111111,8
0006.jpg,4,-2,01010011,8
0006.jpg,4,2,00111111,8
0006.jpg,5,-2,10110101,8
0006.jpg,5,2,11010000,8
0006.jpg,6,-2,11000111,8
0006.jpg,6,2,11010110,8
0006.jpg,7,-2,11111000,8
0006.jpg,7,3,00000011,8
0006.jpg,0,-15,101000010,9
0006.jpg,0,-13,110001010,9
0006.jpg,0,-11,000010010,9
0006.jpg,0,-10,001110111,9
0006.jpg,0,-9,101111001,9
0006.jpg,0,9,111001010,9
0006.jpg,0,10,110000010,9
0006.jpg,0,11,110000000,9
0006.jpg,0,12,111100010,9
0006.jpg,0,17,111110011,9
0006.jpg,0,18,010111010,9
0006.jpg,0,19,010111000,9
0006.jpg,0,21,000011001,9
0006.jpg,0,23,001110101,9
0006.jpg,1,-2,111100101,9
0006.jpg,1,2,111100110,9
0006.jpg,3,-3,000000100,9
0006.jpg,3,-2,110001000,9
0006.jpg,3,2,110101010,9
0006.jpg,3,3,000011000,9
0006.jpg,4,-3,101100110,9
0006.jpg,4,3,101111011,9
0006.jpg,5,-3,010111001,9
0006.jpg,5,3,101111000,9
0006.jpg,6,-3,101100111,9
0006.jpg,6,3,101111101,9
0006.jpg,7,-3,001101000,9
0006.jpg,7,4,010111100,9
0006.jpg,8,-1,111110100,9
0006.jpg,8,1,111100011,9
0006.jpg,15,-1,010100101,9
0006.jpg,15,1,110100011,9
0006.jpg,0,-17,1110011000,10
0006.jpg,0,-12,1111111001,10
0006.jpg,0,20,1111111111,10
0006.jpg,0,22,1111110011,10
0006.jpg,0,24,1111110100,10
0006.jpg,0,25,1110110000,10
0006.jpg,0,26,1111110101,10
0006.jpg,0,27,1111111101,10
0006.jpg,0,28,1101011111,10
0006.jpg,0,29,1111111000,10
0006.jpg,0,30,1110011100,10
0006.jpg,0,31,1110011101,10
0006.jpg,0,32,1101010010,10
0006.jpg,0,33,1011011100,10
0006.jpg,0,34,0101010001,10
0006.jpg,0,35,1100000111,10
0006.jpg,0,36,1101010011,10
0006.jpg,0,37,1110011001,10
0006.jpg,0,38,1100010110,10
0006.jpg,0,39,1110011010,10
0006.jpg,0,40,1101011110,10
0006.jpg,0,41,1101010111,10
0006.jpg,0,42,1111101011,10
0006.jpg,0,43,1110110001,10
0006.jpg,0,44,1011111001,10
0006.jpg,0,45,1100000110,10
0006.jpg,0,46,0101011101,10
0006.jpg,0,47,0101111100,10
0006.jpg,0,48,0011011101,10
0006.jpg,0,49,0011010010,10
0006.jpg,0,50,0011101100,10
0006.jpg,0,51,0101000101,10
0006.jpg,0,53,0000100011,10
0006.jpg,0,55,0000100010,10
0006.jpg,0,56,0000001010,10
0006.jpg,0,58,0011110111,10
0006.jpg,0,60,0011110101,10
0006.jpg,0,61,0000110100,10
0006.jpg,0,63,0000000100,10
0006.jpg,0,67,0000000110,10
0006.jpg,0,68,0011011110,10
0006.jpg,0,69,0101000100,10
0006.jpg,0,70,0011011100,10
0006.jpg,0,71,0101010010,10
0006.jpg,0,72,0101001000,10
0006.jpg,0,73,1010000001,10
0006.jpg,0,74,1101010000,10
0006.jpg,0,75,0101011111,10
0006.jpg,0,76,0101010000,10
0006.jpg,0,77,1011011101,10
0006.jpg,0,78,1011110101,10
0006.jpg,0,79,1011110100,10
0006.jpg,0,80,0101111101,10
0006.jpg,0,81,1110010011,10
0006.jpg,0,82,1101011101,10
0006.jpg,0,83,1111111011,10
0006.jpg,0,84,1010000010,10
0006.jpg,0,85,1100010011,10
0006.jpg,0,86,1110110010,10
0006.jpg,0,87,1111110001,10
0006.jpg,0,88,1010000000,10
0006.jpg,0,89,0011010011,10
0006.jpg,0,90,0000001011,10
0006.jpg,0,97,0011101000,10
0006.jpg,0,101,0000000011,10
0006.jpg,1,-3,0011101001,10
0006.jpg,1,3,0000100001,10
0006.jpg,2,-2,0000000001,10
0006.jpg,2,2,0000100000,10
0006.jpg,3,-4,0011101101,10
0006.jpg,3,4,1101010001,10
0006.jpg,4,-5,0101000110,10
0006.jpg,4,-4,1100010111,10
0006.jpg,4,4,1011010011,10
0006.jpg,4,5,0000000111,10
0006.jpg,5,-5,0000000101,10
0006.jpg,5,-4,1110110110,10
0006.jpg,5,4,1011010000,10
0006.jpg,5,5,0101111010,10
0006.jpg,6,-5,0000110101,10
0006.jpg,6,-4,1110010110,10
0006.jpg,6,4,1110010000,10
0006.jpg,6,5,0101110110,10
0006.jpg,7,-4,1110110101,10
0006.jpg,7,5,1011111000,10
0006.jpg,13,-1,1010000011,10
0006.jpg,13,1,0101011100,10
0006.jpg,14,-1,0101110111,10
0006.jpg,14,1,1110110100,10
0006.jpg,0,52,11110010011,11
0006.jpg,0,54,11111010100,11
0006.jpg,0,57,11110011100,11
0006.jpg,0,59,11111010101,11
0006.jpg,0,62,11110011111,11
0006.jpg,0,64,11110011110,11
0006.jpg,0,65,10110111111,11
0006.jpg,0,66,11111110100,11
0006.jpg,0,91,11111100100,11
0006.jpg,0,92,11100110110,11
0006.jpg,0,93,11110010001,11
0006.jpg,0,94,11101100110,11
0006.jpg,0,95,01011111100,11
0006.jpg,0,96,11110010000,11
0006.jpg,0,98,11101101110,11
0006.jpg,0,99,11111111101,11
0006.jpg,0,100,11111101110,11
0006.jpg,0,102,11111111000,11
0006.jpg,0,103,11111100000,11
0006.jpg,0,104,11010111000,11
0006.jpg,0,105,10100001111,11
0006.jpg,0,106,10110111110,11
0006.jpg,0,107,11000000101,11
0006.jpg,1,-4,00111101101,11
0006.jpg,2,-4,00000000101,11
0006.jpg,2,-3,11100100010,11
0006.jpg,2,3,11010101101,11
0006.jpg,2,4,01010001110,11
0006.jpg,3,-6,01011111111,11
0006.jpg,3,-5,11111100101,11
0006.jpg,3,5,11111001011,11
0006.jpg,3,6,10110111101,11
0006.jpg,4,-6,11000100101,11
0006.jpg,4,6,11100101110,11
0006.jpg,4,7,01010100110,11
0006.jpg,5,-8,00001101110,11
0006.jpg,5,-7,10100001101,11
0006.jpg,5,-6,11100110111,11
0006.jpg,5,6,11110010010,11
0006.jpg,5,7,00001101101,11
0006.jpg,6,-8,01010010010,11
0006.jpg,6,-7,01011110110,11
0006.jpg,6,-6,11010111001,11
0006.jpg,6,6,11111111001,11
0006.jpg,6,7,11000000111,11
0006.jpg,6,8,00110111111,11
0006.jpg,7,-7,00001101111,11
0006.jpg,7,-6,01010111101,11
0006.jpg,7,-5,11100100011,11
0006.jpg,7,6,11111110101,11
0006.jpg,7,7,11010101100,11
0006.jpg,7,8,01010111100,11
0006.jpg,12,-1,01010010011,11
0006.jpg,0,-19,000010011000,12
0006.jpg,0,-18,101000011100,12
